"","Unknown.305","Unknown.356","Unknown.220","Unknown.290","Unknown.193","Unknown.369","Unknown.258","Unknown.138","Unknown.299","Unknown.55","Unknown.198","Unknown.353","Unknown.337","Unknown.116","Unknown.298","Unknown.185","Unknown.234","Unknown.221","Unknown.201","Unknown.359","Unknown.190","Unknown.296","Unknown.254","Unknown.194","Unknown.70","Unknown.303","Unknown.232","Unknown.89","Unknown.145","Unknown.178","Unknown.375","Unknown.144","Unknown.109","Unknown.239","Unknown.226","Unknown.118","Unknown.360","Unknown.180","Unknown.274","Unknown.338","Unknown.80","Unknown.174","Unknown.247","Unknown.197","Unknown.186","Unknown.184","Unknown.204","Unknown.210","Unknown.42","Unknown.383","Unknown.286","Unknown.153","Unknown.294","Unknown.192","Unknown.363","Unknown.151","Unknown.332","Unknown.354","Unknown.315","Unknown.214","Unknown.241","Unknown.41","Unknown.352","Unknown.38","Unknown.208","Unknown.328","Unknown.317","Unknown.43","Unknown.81","Unknown.77","Unknown.122","Unknown.215","Unknown.135","Unknown.22","Unknown.275","Unknown.243","Unknown.50","Unknown.236","Unknown.364","Unknown.170","Unknown.230","Unknown.34","Unknown.106","Unknown.387","Unknown.265","Unknown.283","Unknown.207","Unknown.293","Unknown.200","Unknown.137","Ribitol","Unknown.393","Unknown.367","Unknown.150","Unknown.74","Unknown.394","Unknown.103","Unknown.54","Unknown.266","Unknown.37","Unknown.271","Unknown.129","Unknown.59","Unknown.313","Unknown.390","Unknown.39","Unknown.187","Unknown.121","Unknown.323","Unknown.368","Unknown.228","Unknown.44","Unknown.278","Unknown.288","Unknown.85","Unknown.62","Unknown.58","Unknown.128","Unknown.277","Unknown.350","Unknown.365","Unknown.371","Unknown.132","Unknown.355","Unknown.6","Unknown.14","Unknown.149","Unknown.246","Unknown.78","Unknown.378","Unknown.84","Unknown.75","Unknown.212","Unknown.250","Unknown.314","Unknown.209","Unknown.351","Unknown.195","Unknown.329","Unknown.374","Unknown.219","Unknown.73","Unknown.330","Unknown.181","Unknown.115","Unknown.76","Unknown.141","Unknown.10","Unknown.242","Unknown.127","Unknown.345","Unknown.51","Unknown.142","Unknown.372","Unknown.255","Unknown.334","Unknown.325","Unknown.259","Unknown.301","Unknown.273","Unknown.15","Unknown.61","Unknown.168","Unknown.120","Unknown.335","Unknown.86","Unknown.134","Unknown.114","Unknown.284","Unknown.362","Unknown.69","Unknown.90","Unknown.87","Unknown.2","Unknown.112","Unknown.340","Unknown.57","Unknown.196","Unknown.320","Unknown.269","Unknown.88","Unknown.24","Unknown.64","Unknown.124","Unknown.218","Unknown.327","Unknown.311","Unknown.336","Unknown.35","Unknown.245","Unknown.56","Unknown.159","Unknown.217","Unknown.11","Unknown.249","Unknown.267","Unknown.268","Unknown.333","Unknown.111","Unknown.240","Unknown.16","Unknown.379","Unknown.302","Unknown.49","Unknown.72","Unknown.211","Unknown.131","Unknown.282","Unknown.324","Unknown.4","Unknown.140","Unknown.224","Unknown.312","Unknown.300","Unknown.231","Unknown.91","Unknown.82","Unknown.162","Unknown.19","Unknown.158","Unknown.125","Unknown.291","Unknown.97","Unknown.1","Unknown.316","Unknown.133","Unknown.225","Unknown.83","Unknown.319","Unknown.63","Unknown.36","Unknown.205","Unknown.272","Unknown.347","Unknown.297","Unknown.318","Unknown.17","Unknown.342","Unknown.348","Unknown.126","Unknown.13","Unknown.113","Unknown.199","Unknown.40","Unknown.264","Unknown.18","Unknown.344","Unknown.93","Unknown.148","Unknown.155","Unknown.341","Unknown.260","Unknown.119","Unknown.9","Unknown.176","Unknown.102","Unknown.167","Unknown.7","Unknown.281","Unknown.29","Unknown.253","Unknown.33","Unknown.386","Unknown.343","Unknown.139","Unknown.31","Unknown.373","Unknown.8","Unknown.67","Unknown.108","Unknown.358","Unknown.252","Unknown.100","Unknown.94","Unknown.304","Unknown.370","Unknown.117","Unknown.65","Unknown.130","Unknown.223","Unknown.143","Unknown.229","Unknown.381","Unknown.235","Unknown.326","Unknown.71","Unknown.60","Unknown.46","Unknown.123","Unknown.136","Unknown.101","Unknown.66","Unknown.213","Unknown.349","Unknown.262","Unknown.389","treatment","batID","concentration","data"
"84",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382047524206782,0,0,0,0,0,0,0,0,0.0915750915750916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171250342232267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0914990399602026,0,0,0,0,0,0,0,0,0,0,0,0,0.0369610848360238,0,0,0,0,0,0,0,0,0,0,0,0,0.197980248053526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464943784435724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0928948107746349,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380821751119748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385626423730967,0,0,0,0,0,0,0,0,0,0,0,0,0.0349032176096172,0,0,0,0.150613512850933,0,0,0,0.0027289108871913,0,0,0,0,0,0.0229094305791912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306488008002419,0,0,0,0,0,0,0,0,"C2",12,"2","26.02.21"
"85",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256140757083158,0,0,0,0,0,0,0,0,0.0698324022346369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148377552830254,0,0,0,0,0,0,0,0,0,0,0,0,0.0406670163135554,0,0,0,0,0,0,0,0,0,0.00742113483020724,0,0,0,0,0,0.0139067903458936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462071605649673,0,0,0.0472454673644623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579846695756646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439900996694272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14145049152541,0,0,0,0,0,0,0,0,0,0.0284481015137008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296469195092531,0,0,0,0,0,0,0,0,"C2",13,"2","26.02.21"
"86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331085339978244,0,0,0,0,0,0,0,0,0.134048257372654,0,0,0,0,0,0,0,0,0,0,0,0.0117916566399097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115542998527102,0,0,0,0,0,0,0,0,0,0,0,0,0.0429670541161095,0,0,0,0,0,0,0,0,0,0.00669693723562811,0,0,1.28533104582019,0,0,0,0,0,0,0,0,0,0,0,0,0.015881716423347,0,0,0,0.0393650398830824,0,0,0,0,0,0,0,0,0,0.0238809020300695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.794481019027682,0,0,0,0,0,0.240013659561707,0,0,0,0,0,0,0.00357344571300312,0,0,0,0.0455739315683003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194737316743657,0,0,0,0,0,0,0,0,0,0.0856508037419809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453691905081283,0,0,0,0,0,0,0,0,"C2",14,"2","24.02.21"
"87",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000534440202379489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144361835811092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.0139767209604328,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159120422993525,0,0,0,0,0,0,0,0.0578020171968581,0.00735320139278356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190646996548032,0,0,0,0,0,0,0,0,0,0,0,0,0.0324371013067093,0,0,0,0,0,0,0,0,0,0,0,0,5.77852432122795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.671492023884859,0,0,0,0,0,0,0.068127929749005,0,0,0,0,0,0,0,0,0,0.0271232901362493,0,0,0,0,0.0115069594191337,0,0,0,0,0,0,0,0.0542840690633501,0,0,0,0.15437254260976,0,0,0,0.0015016510063491,0,0,0,0.00121163772032162,0,0.0370170319074597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551589074866615,0,0,0,0.0069366259488413,0,0,0,0,"C2",15,"2","23.02.21"
"88",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135311604264338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793650793650794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218635413260066,0.0128154206004067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450378578274778,0,0,0,0,0,0,0,0.00338161135195426,0,0,0,0,0.0383604484623947,0,0,0,0.00080532517974594,0,0,0,0,0,0.0191740947069955,0,0,0.0222690329270496,0,0,0.0137320202195086,0,0,0,0,0,0.109343167730563,0,0,0,0,0,0,0,0.0350787955051162,0,0,0,0,0,0,0,0,0,0.0161649698257669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246916094923509,0,0,0,0,0.161718537529474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224019964520428,0,0.0191854107516758,0,0,0,0,0,0,0,0,0,0,0.0109454442169919,0,0,0,0.186993866326582,0,0,0,0.00101467200633095,0,0,0,0,0,0.0229083894514849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225500480366097,0,0,0,0,0,0,0,0,"C2",15,"2","28.02.21"
"89",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0622068724906824,0,0,0,0,0,0,0,0,0.0701262272089762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169786469631944,0,0.108177662956277,0,0,0,0,0,0,0,0,0,0,0,0,0.071330386568068,0,0,0,0,0,0,0,0,0,0.0113351534335842,0,0,2.37908574280938,0,0,0.017235534293134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1557018189951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.665310087491811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655022552700636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207360255500138,0,0,0,0.00337967393451765,0,0,0,0,0,0.0452442809856093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324400531339331,0,0,0,0.00196679361984994,0,0,0,0,"C2",17,"2","27.02.21"
"90",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385236940459661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031210020554565,0,0,0,0.0488804788358458,0.0318519478275892,0,0,0,0,0,0,0,0.0303773952213537,0,0,0,0,0.134377671115787,0,0,0,0,0,0,0,0,0.0932835820895522,0,0,0,0,0,0,0,0,0.041373421396086,0,0,0,0,0,0.0513112076311884,0,0,0,0,0,0.0241219616695825,0,0,0,0,0,0,0,0,0,0,0,0,0.112501111957703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198849730788057,0,0,0,0,0,0,0,0,0,0,0,0,0.2324018458283,0,0,0,0,0,0,0,0,0,0.021253433102261,0,0,6.36110982188479,0.113881658477931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187039880497315,0,0,0,0,0,0,0,0,0.124767563237625,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04723499630637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162517721490157,0.0375138000934259,0,0.0866521241937501,0,0,0,0,0,0,0,0,0,0.113014116598488,0,0,0,0.0385586105921975,0,0,0,0,0,0,0,0,0,0.102101352957077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C2",18,"2","27.02.21"
"91",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0849617672047579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0794670810720352,0,0,0,0,0,0,0,0,0,0,0,0,0.0489589283602237,0,0,0,0,0,0,0,0,0,0.0188039905424518,0,0,0.15717226773179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00608407429910827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.713502446075842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444340156643908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132399154482965,0,0,0,0,0,0,0,0,0,0.0309658690537918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108597904699988,0,0,0,0.0288549398053895,0,0,0,0.00331269589972058,0,0,0,0,"C2",19,"2","26.02.21"
"92",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128034853334414,0,0,0,0,0,0,0,0.0276359036950004,0,0,0,0,0,0,0,0,0.178571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909411463819788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053068784944494,0,0,0,0,0,0,0,0,0,0,0,0,0.0304878048780488,0,0,0,0,0,0,0,0,0,0,0,0,0.220849834899927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0846675968316992,0,0,0,0,0,0,0.00987878312130297,0,0,0,0,0,0,0,0,0.154319190098047,0,0,0,0,0,0,0,0,0.015376843448667,0,0,0,0,0.24419364314075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277055394619561,0,0,0,0,0.0273795174621181,0,0,0,0,0,0,0,0.0995633204359452,0,0,0,0.104352362045215,0,0,0,0.00244991289198606,0,0,0,0,0,0.0666572552872539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00552654768657321,0,0,0,0,0,0,0,"C2",2,"0.1","14.02.21"
"93",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334988311715178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.0806698525000517,0.0180971886054738,0,0,0,0,0,0,0,0,0,0,0.0119634249777612,0,0,0,0,0,0,0,0,0,0,0,0,0.00619375659405449,0,0,0,0,0,0.0658929642731542,0.0368542998407083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362874697449265,0,0,0,0,0,0,0,0,0,0,0,0,0.0236392974616769,0,0.0118330954301909,0,0,0,0,0,0,0,0,0,0,0.893878648710151,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107325348062641,0,0,0,0,0,0.0413723908231449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183485384472165,0,0,0,0,0,0,0,0,0.0208610025031548,0,0,0,0,0.57554148823931,0,0,0,0,0,0,0,0,0,0,0,0,0.0154968038230001,0,0,0,0,0,0,0,0,0.023302095616376,0,0,0,0,0,0,0,0.0763544963693912,0,0,0.0218022714578291,0.267949274912596,0,0,0,0.00617513808725874,0,0,0,0.00652888971637808,0,0.0577401270195908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451416040877966,0,0,0,0.0271830199218023,0,0,0,0,"C2",2,"0.1","18.02.21"
"94",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453960722478291,0,0,0,0,0,0,0,0,0.107066381156317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542423609209971,0,0,0,0,0,0,0,0,0,0,0,0,0.0582834091676896,0,0,0,0,0,0,0,0,0,0.0211925775297421,0,0,1.13579438266171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407925785568163,0,0,0,0,0,0,0,0,0,0.0542820989143458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.643183876498718,0,0,0,0,0,0.191405686885888,0,0,0,0,0,0,0,0,0,0,0.0447663778916879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37486988863947,0,0,0,0,0,0,0,0,0,0.0426541507067677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0890711837067869,0,0,0,0.00332882113513473,0,0,0,0,"C2",20,"2","27.02.21"
"95",0,0,0,0,0,0,0,0,0,0.0657529425155013,0,0,0,0.0406369902019757,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295305138799922,0.010015348859977,0,0,0.0133838295110338,0,0,0,0.0159014309485992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033729853057164,0,0,0,0.0419633607406533,0.0313574016030765,0,0,0,0.0373736181596444,0.0230538215137702,0,0,0.0899579535534067,0,0,0,0.0123127227364035,0.0610480809820788,0,0,0,0,0,0,0,0,0.0727802037845706,0,0,0.0462377774954861,0,0,0,0,0,0.0505472304532273,0,0,0,0,0,0.0512279338240204,0,0,0,0,0,0.0492508909456141,0,0,0,0,0,0,0,0,0,0,0,0,0.165971498349244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255624136420163,0,0,0,0,0,0,0,0,0.0379141767188035,0,0,0,0.105363872489443,0,0,0,0,0,0,0,0,0,0.111560275232398,0,0,0.113131899191435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141876601091908,0,0.414683492452751,0,0,0,0,0,0,0,0,0,0.112316056180852,0,0,0,0,0,0,0,0,0,0,0,0,0.562541273898319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0961643666400492,0,0,0.0553071488769345,0,0.0508875821386238,0,0,0,0,0,0,0,0.0440004656811884,0,0,0,1.38884008846341,0,0,0,0.0104908401851633,0,0,0,0,0,0.215392565137557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26898794524382,0,0,0,0.0238896852117293,0,0,0,0,"C2",21,"3","08.03.21"
"96",0,0,0,0,0,0,0,0,0,0,0,0,0.00119878879052104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00433438452176517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562429696287964,0,0,0,0,0,0,0,0,0,0,0,0.0137303762372366,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102802395257535,0,0,0,0,0,0,0,0.0405085600634845,0,0.000503461849805396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297999363321948,0,0,0,0.0105937990988779,0,0,0,0.00343639701187835,0,0,0,0,0.0353282026089079,0,0,0,0,0,0,0,0,0,0.0130605658815014,0,0,0.388464980445022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140628769676734,0,0,0,0,0,0,0.0815181284589878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.889030207151586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200315006167211,0,0.00113009029249691,0,0,0,0,0,0,0,0,0,0,0.037841095525919,0,0,0,0.24198162662596,0,0,0,0,0,0,0,0,0,0.0841065897238255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450299026405867,0,0.022083132189856,0,0,0,0,0,0,"C2",22,"3","08.03.21"
"97",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150232665427294,0,0,0,0,0,0,0,0.00645812707758276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602688988878432,0,0,0,0.0654634145759958,0.048321214783538,0,0,0,0.0509974483394537,0,0,0,0.0582542731820536,0,0,0,0,0.221084309701615,0,0,0,0,0,0,0,0,0.116279069767442,0,0,0,0.054073030777878,0,0,0,0,0,0,0,0,0,0,0.0234244941531151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349609085127473,0,0,0,0,0,0,0,0.0281123731992793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381127844690239,0,0,0,0,0,0,0,0.0408647154996838,0,0,0,0,0.222613160274204,0,0,0,0.0022023792848794,0,0,0,0,0,0.442597770441149,0,0,0.0784273521798191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979635591164495,0,0,0,0,0,0,0.279872041465527,0,0,0,0,0,0,0,0,0,0,0.146432890612381,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64471479635293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204198408445692,0,0.00866050636246216,0,0,0.0722821477340527,0,0,0,0,0,0,0,0.0382063632370148,0,0,0,0.0790979006765685,0,0,0,0,0,0,0,0,0,0.10401846303132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"C2",23,"3","07.03.21"
"100",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0831946755407654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124385625205638,0.0149500524440707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101246080812544,0,0,0,0,0,0,0,0.0145248024433676,0,0,0,0,0.0512814920202638,0,0,0,0.00131233064733087,0,0,0,0,0,0.313161188017726,0,0,0.0434132238620944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00805803025525723,0,0,0,0,0,0.0573001513044075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615812299405174,0,0,0,0,1.38693687326066,0,0,0,0,0,0,0,0,0,0,0,0.00324996169892131,0,0,0,0,0.0462859476571663,0,0.0507339254871004,0,0,0,0,0,0,0,0.00129518346988317,0,0,0.0242072419755039,0,0,0,0.120692123183402,0,0,0,0,0,0,0,0,0,0.0406982540995415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244050060887341,0,0,0,0,0,0,0,0,"C2",26,"3","13.03.21"
